address,eth_balance
0x84669a6c59d84e9de25d4048672ba70185f378fb,10650711798439226192821
0xff575a22975cc413771825eb84c163189a4d5d22,10624813833587330432544
0x2291f52bddc937b5b840d15e551e1da8c80c2b3c,10618523289725354704807
0xa6a4d3218bbf0e81b38390396f9ea7eb8b9c9820,10617256094774272866178
0x7541a79f0220bc303242baee759ce83e66068c20,10607066476503684323556
0x72a7dddbe54ef33f55373b312810553518159bb1,10600000000000000000000
0x1692e170361cefd1eb7240ec13d048fd9af6d667,10597364779744452592851
0x41603ef230eea286edd9a7d5b14de8952e54f8e2,10593635371599936218406
0x248200661ba9d97597acbe670aa68a6e543d00a1,10582000000000000000000
0x198da095ca056c066e838eeef10caedbd81a5a08,10580570043300000000000
0x6a211b0fdd9eca4339f02e8da47c348808ca7fc6,10572413046360000000000
0xd81e55288737ec99263dad3a26f6308e39c01ca6,10571205993710000000000
0xffc19fe32623c6aeccdbae37f631589a45196385,10554402281433900428922
0x905315602ed9a854e325f692ff82f58799beab57,10548572797959804325424
0x3f35f4569cd0db7c3aa29cfa1732482f2a1a29f9,10547888396682215003000
0xbac8b881471e011a4976f63c866b595e7ef27fae,10541678206750000000911
0x45a55b1017b8f0ca510925bcd0e6869741c10572,10537996537700234430000
0x8baec7c466a54a84843786ec580e7307d36d2aeb,10524493369942218820890
0x6756fdef16b3dddaa2ea7486101b6b1d85b4c7f6,10473033172338408943800
0x5daea26517788b1c0ddb0200c6fa6d8248076143,10468599296925404568538
0x631fdef0781c00add20176f254f5ae5c26da1c99,10437609411719966073397
0x9dbc36696640b023b372fc6753758f2eb923ea95,10424978754670000000000
0x52d2083771c8a53b2315b136681bc8ec22e1176d,10407280319500000000000
0x7fb34636ae6f2031410ddb9cc155597559e63d98,10401103131922510582000
0x16da108374550fbd62dd732f9cd9bdb1d6c66c17,10354997223042344663858
0xee7c0bf91f9ac8117b490c8e028714acbcb41364,10349000000000000000000
0x44c27e81ef6f186b2962fcb700b1b37f54793546,10345193483800000000000
0xdd6eaf823131df00749a0694c46ec51d8346e94e,10339138821679999978000
0x2bed9992d06da80d19d2256759d58873fe5f8006,10338378703880000000000
0xca95b7f44c35dbedf586ae05f165779eea23db36,10321063279465807976000
0x821447965e1a0277393707a4c2a5f5f9b4d6f68e,10320385689460000000000
0x29cd45e5f1eeee413f208c67304d6872ec614636,10315405855286881220872
0xf89d7b9c864f589bbf53a82105107622b35eaa40,10310726085400038121705
0x49bde1b85c0fa8194ed552938c8aeff9f77dd7dd,10304416726502731070000
0x2eafd40e7f7b6fd04c292bc42d90ed17b6b7b55f,10299472590015581613001
0x6f00d284995d3ad8ed08b0c9e046b6ff8b5fdfde,10297294434470000000000
0x7fa888ba66819244dede8fafa1d2670b8b906204,10295161080570000000000
0xb443790d57b825eaa13429519c5c5dc8d3db6273,10293889083878868179000
0x3c02d14badfe61f97b14d15ef3b0ed54b99f4c2d,10284752803578900000000
0x38c385df37626ffc96cf59bd3f399c24be74a259,10269190305990000000911
0xe8c2e764516b633368cda857b285b42fefdf3242,10267254603122102867096
0x444272e48b1f819a76fa3c6152c23cd6de007d26,10252530035541552313817
0x6297f7efa107ef33bd0d287d1d4410dd40b3bd96,10226629715941485132168
0x9914955ffcb0d3ca8b6d1e5fa15199e892475387,10208100000000000000000
0x1ec4adaab2256f604a80135b686384b2bec906e2,10201551248595113156134
0x9bac87df4bed2b798723cb72e93b3c8b3ba848ae,10183940033959053132827
0xc38719bb0aecdbefbe9fdf91280ce97900d5d82e,10182700000000000000000
0x13a2721369ad7967c508c89c36ba6a8e1d750222,10158127476275853263376
0x6864159a8022776c4f61f7c455c86bb9c92b0a2e,10156856731060000000000
0x26d9ff75372192e206afcdf8737784508311e322,10151831334740000000000
0xb670243723fe354b2f8782cfb9ecffaf95c0f90a,10151737567730000000000
0xd642eaab8d8f7f6c91bf062a5354c6e4d1ef7fb1,10147223032385316221023
0x1ad8d8d9192d2ad2c500d02cc731050ebb999b2c,10141092701521133854000
0x57a87d0e9828e91c1e4dff383131644c87a31839,10131644069531995940911
0x00f3476363bc97ca91f7dd26927e56bf7a58e4b9,10128844947323006842000
0xc0b137404e4acd6d35840e1a367636ad141ed1a6,10121100661560100000000
0xf15deafe4b2aed343051c7a31040b8be920de504,10110153213447000000911
0xbbabc0c69055ac0fcdd92b6b168c04d532d71e0d,10100000000000000000000
0x1fe729426df3d04c033cd59771d2ac4e1e5e046a,10100000000000000000000
0xf35f3b032c8beb33a2ec88057630d9a269eec735,10100000000000000000000
0x6da0264f1c8a5ea780ad360fe1264cc6132abe56,10100000000000000000000
0x334196e498a17acddfc0d74e43f6f53088e66e9d,10100000000000000000000
0x2695872f6de990072a4edc61a9a597b9be0d14b5,10095000000000000000000
0x240a3c4fb691ed4d393f7ce1a61d0bb8bf91e0d4,10086290353423091252153
0x4aea257e2ca5c5b9a8fc346c80088d160a762620,10070099790000000000000
0xc3e0e105cb8a7e42c80f5f235afb5714505b277d,10061402695352144516261
0x10abe2494e4525f8cd2bac772671f0e1a44c6975,10060024706940000000001
0x0999127b4d58bebe564405a37c6e0cd40da4e90b,10054765000000000000000
0xd0791bb1e59ed26d49f7df67ca62122149b27cbd,10051329636322046008900
0x1d4eabe367ed58fefabdf5ae4d73a1d0a6c2c8a9,10038984508136475660104
0xa951e689e0f4c4faea0f3f2270e5f0fdbf374c1e,10035584431647824844739
0x2e2171cce13573b6a93c7440d6978e71b14f99ac,10028303946756304339370
0x00e72cfa92cdf0a7f9109705f088c2c4e81c2f73,10017783106050536776987
0xf9b43deb017253448eea94ad790db67541487021,10015791584013687836882
0x237b5ad89d6513630b71bbf783c1edcc84fb6aab,10009992559356451513877
0x0a293614cadc1b899ceb460d5d05a4afd881a9b5,10009665954106593849031
0xc428092d28538afad62e667dc957ec4b56234c53,10005214926220000000000
0xcd99b2d54468f0829db0d381e3a020ff014dfbe1,10005073747290000000911
0x3cd229c42370786b981cafe4b032bd51eddeceda,10002983471530000000000
0x9d3937226a367bedce0916f9cee4490d22214c7c,10002968906914989249862
0xae5fe747924014ffb0275eea83e352c6278d5b92,10001956177445680002000
0x0a83e5b5da0bc1155ad293b6f271d32f11e28908,10001010000000000000000
0x6a2abd0fa9bb0584fe2922b5110bb637de47b75b,10000997405193000000911
0x2048ed6b9b01eefb353841daf47820dce0ce4b76,10000996491332000000911
0xee8d8ababb63bcd41e70a30b187cbaaa4e5d7ec6,10000996327559964468911
0x74ab3d0cf3cefe882b4397a54aae10099e59ccf0,10000991904154196150911
0xa03d3cd7c02417893e144161a71654eedc578000,10000702742367970961169
0xb0f8fe07921f65dcf696016d0fba45a697c0d536,10000591026984575077588
0xbd6ce13c269890c4d1137b7beb0c7b1ff7f59556,10000510669000000001822
0x6ab0575a94d1718a19759522801e0761ffb95722,10000143896095000000911
0xd7e2409f6c4f98e0bd9844e3a865d9e314eff8ca,10000094000000000000000
0xe9710b79f673dce3a4e2e9b68ffdc93fa056d87d,10000083924530000000911
0x4b47bf4fd5d14b4d91344ae78f75343827c68924,10000052801766987332911
0x33b0a1e01113868abffe8e67f9490a40d7623858,10000050000000000000000
0xde89f4e9a9635abed5fde148a2b6f6638050221f,10000049139000000000000
0x8c7efd5b04331efc618e8006f19019a3dc88973e,10000045392000000000000
0xef85f0dec3d14c00fc241d0c36067db19e081f2f,10000023641000000000000
0x5d026086ecbf2c6761bbe176464da5c90d92fa55,10000005851946921908911
0x0e6d1260010a820e001d32ba6e49bf7f873c047a,10000004582000000000000
0x5406217655c8debe51774c08a0a7cb516ba2f122,10000000423400000000000
0xb7291b8e6c20fd9e451ff80f0fcb8068258b4796,10000000261535213065000
0x6d7433548e727cb8ea2b66af428d16e85f39f725,10000000192861835738294
0x06936e099c22ffbb6a2323c14bfffba3b0268cf1,10000000163639206171000
0x497196442e8e1ab21a2abb3bd40ede04a5d8bb74,10000000143567979198000
0x4d150fb4dc739db7d019ab3980f05077377b5de1,10000000138369635229000
0x7dba67ee3c4656a9b76c3fdd537fd26aacd53acf,10000000134430794946000
0xf81e82a2177c46c050e66cfe0cb88a25fe617299,10000000133134918210000
0x63374d468a9511068706d8897231ff298eb9584b,10000000132831050856000
0x7e7eb7e7a7601c127d98545c4579f6adb719c511,10000000128573260851000
0xa70e76af7e806c84c7c19352ecc3be0fb064f5a6,10000000120777552798000
0x090af3cd6d52badcb549a70c8d833da28e6a8de3,10000000119932005858000
0xfe3b3a9e982ac18bd0fa8fcf0b345603e7f6e308,10000000113506964697000
0x56220b7e25c7d0885159915cdebf5819f2090f57,10000000111689418708000
0x351e1b4079cf180971025a3b35dadea1d809de26,10000000103745156466000
0xa61551e4e455edebaa7c59f006a1d2956d46eecc,10000000101169259674000
0xf07160094bb9301f9d6fd1bd00a8833c3dc9d526,10000000100000000000000
0x85dd5c630ac389aa541c8562461a1f83c8ad2888,10000000099493884336000
0xb0d39713eb4a56c5f7b950ccc01d701901ec9486,10000000095869877271000
0xe3f2f9567e016192f737e3d514da0fd930bf55f9,10000000095063811150000
0x334a31985f5dc6da6e4b1a85d9183cfc18535aeb,10000000095027134482000
0x3dc7b60704e37eef0d84323354c310b4cba991bf,10000000094479577164000
0x3318947058ef405b5cf7548f150ff8676ef71415,10000000080804987739000
0xc043c690734bfd174aef4f915e6c55ed2914ff41,10000000074464336716000
0xf908b1a1f409baa43256b0b66f5dfe32fe9024fb,10000000056357474649000
0xebf137a8a64d8a8ad38d368379959455e69c90dd,10000000052563814863000
0x1c6442c258760c153a911a6bf0c2ef8f1227d9f6,10000000000000000000911
0x494de8bd84ab6c02156286c8c3d290aa452800c8,10000000000000000000911
0x5c96de3a6a9034120bc0509700c0eea801efd842,10000000000000000000911
0x33b62165fbb2927031c623bc330eb248c3ad6fe9,10000000000000000000911
0x29aef48de8c9fbad4b9e4ca970797a5533eb722d,10000000000000000000911
0xa0e64f280f5af5745bb7670e2baa94fe341e8574,10000000000000000000911
0x0b6c04721f05913c8a3d004e0e4eef4512f3f6b7,10000000000000000000000
0x699152f1ace5504cbee3a962fb83ebda907d1941,10000000000000000000000
0xde34b24bc0f0ebb4fbb4617de26d9b94f88ecf2d,10000000000000000000000
0x78d13179a60c4f452ded10c92a70efd5a547a653,10000000000000000000000
0x89395756a524348c81d8de9bed0a26fae273c410,10000000000000000000000
0xb35f074e39f2df78b5d01b224cbc3046cac810ab,10000000000000000000000
0x2888b2e250d2bf7145648d3763521df66be3c51a,10000000000000000000000
0x14b4a4110cb7d684091b5901a6ef30ab082f9204,10000000000000000000000
0x608627b4cbd2f6082faa231c601da7ea9a00d900,10000000000000000000000
0xc203dc03ff949b4e2111897850d8d481ae8fce7e,10000000000000000000000
0xa4eb45a4bee9de616741919cc166d11c5612c113,10000000000000000000000
0xc071042622b54d8aad99b9c1d979e0a6c256abc5,10000000000000000000000
0xe39152e4d1c9ff4f7ae1e25dd7f0b8283999bf19,10000000000000000000000
0xbf9d2a652eedfcc38c6227cdb880a8bf1fe7953a,10000000000000000000000
0x9eaa93e665cdb36ea5efaf0dad1441ea99d6be3a,10000000000000000000000
0x34138ddf9ad45b73ebede5d4a95dfa5b03ae045e,10000000000000000000000
0x9a222d789e7304c79070a106f949d3d98b0a74d2,10000000000000000000000
0x518b82370bc31ebb96922ec257d92517d7387615,10000000000000000000000
0x4ef80540d1195bd17fc86e42a334d5957a7c3e16,10000000000000000000000
0xfbb23038fe6cfa16aa898d7dbca7c3269bdaf258,10000000000000000000000
0xf1757ad7fb125701b52dd5514cf1f5edd1db199d,10000000000000000000000
0xd9ac6d27ed7093626b497f7c817822d6270c6e91,10000000000000000000000
0x47849c4321fe5efc1954c5749568d3f8c4481b3e,10000000000000000000000
0x066647cfc85d23d37605573d208ca154b244d76c,10000000000000000000000
0xcd59f3dde77e09940befb6ee58031965cae7a336,10000000000000000000000
0x64c5ede8baf0704f5df09aa6103c7dd3d1793990,10000000000000000000000
0xc6d68bfa1337f50f77ecffad455679bc0b06e766,10000000000000000000000
0x5e438815628819b1f1618016317bab36a82c767e,10000000000000000000000
0x98bed4c85fa10fa1cee0fb4d7406c6ca8e93b6fa,10000000000000000000000
0xc741d00de2479c7216c33682e622c15be0d94f8c,10000000000000000000000
0xb1881a34cae49022a98264ab945165fe8ba597ec,10000000000000000000000
0x4372ba5e038e1c1dbec08225edc90879e00f5936,10000000000000000000000
0x7a4c6017e58d211b9fb82b88ae157a7995217cb7,10000000000000000000000
0xef0683bef79b7ad85573415c781edfde8bec65b1,10000000000000000000000
0x44226d4869500dd3b01e3f20b77f7e725fc81c03,10000000000000000000000
0x5bd23547477f6d09d7b2a005c5ee650c510c56d7,10000000000000000000000
0x96c1aa8c842d952da9d607cb27733800368a3e15,10000000000000000000000
0x92462c26ac4033e896cdee397e6195cf6653765f,10000000000000000000000
0x5d5aaadaae7c3cd0a19f9f970e8938478f8c17e5,10000000000000000000000
0xe71cb75836f7f91276a1480c7e5acf8378781bcb,10000000000000000000000
0x08f65327de5e37209c53ddce9125fab44e6be842,10000000000000000000000
0xb1b4e2c3ade5965f68b9fdf81ad1c668f1d0ce6d,10000000000000000000000
0xb6be9badd6d123417cc6bd863427ae48ccf672a7,10000000000000000000000
0x3924435577d67066120589afdfbd14232eab2b7a,10000000000000000000000
0x7b8ffa4fe43d1b476cff9d0787fc0019ca54e421,10000000000000000000000
0x98107accd605e72a96de0013344d3b3981104cc7,10000000000000000000000
0xf293dfc5a7645ecae3eb6efe903f4ca96ac905c9,9999997889459252776911
0x4b5d3010905e0a2f62cce976d52c4f6eb5e545a5,9999989415499954052000
0x21dbdb817a0d8404c6bdd61504374e9c43c9210e,9999901343091000000000
0x63d3cecc44730b079210e14c8215910d7c9ba031,9999781105860000000911
0x5a52e96bacdabb82fd05763e25335261b270efcb,9999722618785691344262
0x0fcfc4065008cfd323305f6286b57a4dd7eee23b,9999498580151170687000
0xfc248691a4ce26f6a8bcabcf7847e00c24f350cc,9998687596568926799340
0xc4e30303a4490e670da9fb5274bb49776d969322,9990460704346112224827
0xf4cdcc1ced2cd4075db1f97ec6d3ae59cbff095d,9989124890000000000000
0x2d146aa23645950fdefbb23f636a5d1674fe1047,9983999611393782021001
0x177a33ad66545928eb73e44b06a90540773ffa24,9976075918270950000000
0x3b60ff233087dff2a34a437d76624d628524de80,9933488080000000000000
0xffa681061dc3f14f757bbca3c781e81cc347f603,9931999700750000000000
0xf5e439498488fade1a5dd8b6287c27e53673f285,9931436018000000000000
0xfca5d74e9fac2aa672d305f5eab40c0639c1ad51,9916000000000000000000
0xf1556137e7f45817e774096c5922f32c68ab15ae,9911860876097932712726
0x767a26cac94fe8b3c78ae75ad1fe53fc084c82b2,9899976060000000000000
0xadcece4b9ad1fb062c1f115a9ab2a50cbf98d96f,9893236712430000000000
0x2f433ee1f1c6763cf30a2a56339e946c3a7048fe,9890351909384000000000
0x59383c88e438ae445d21add1213b3ec512aaec27,9878124412046411706911
0xb51e1a9a80423a4aba0999a15287b57d86c134ea,9875016000000000000000
0x05434ad86f21df497f857405fe6714f2894aa66c,9843000000000000000000
0x23c45a0456b25daa2ebc25a15c2b604ba4ff7e4d,9836348826694680132000
0x087015b6d9d62c7346f25d01c5e03acb44ea61d4,9836000000000000000000
0xe88b2f250e5719d015d40a5fd9b636deca4e6180,9812993894230000000000
0x741a816aec3b183d29117bad0906f1f15233c360,9811300894390501167825
0x65c1c7df115124d7e268221907b7aafc2437f75d,9805000000000000000000
0xe53f97a19f06c10de79862b66026e3acdff5607e,9802683945600000000000
0x1fc2be992cb1cdd714df3ac9e4bdef80ed6f0f69,9800000000000000000000
0x4976e9df99b55d2334a920794d27be00d9ac8423,9800000000000000000000
0x404f7c0f8c11bf2d797918d8e867cd7254c6c0b2,9800000000000000000000
0xd737d3ba9a8735fc050a7c48fb3c10a12d9de14f,9800000000000000000000
0xbe9723cdec785bfa1046a128f3d383b835294ce0,9800000000000000000000
0x6af5a0155e102889ceb4a38116194fa9404cc45b,9800000000000000000000
0xda3e74e10f6c789443366a06537c29f7df2105fb,9800000000000000000000
0x40d398e2d1471a986a635de2e3c4099b8d368ce3,9800000000000000000000
0x6dc0efe64cb54e87f137465fb9e94ec96b5e56c5,9800000000000000000000
0x15ade2264508cd4fe63698665a8823a77346bb26,9800000000000000000000
0x51d164829b4e2938e1ece6d5111290e8b41875ff,9800000000000000000000
0xd939002bc74af734649555e10654b5b5f5a13fec,9800000000000000000000
0x6a455e003d1b8da4f036eba4c9b7c913907e7f62,9800000000000000000000
0x27c9fa9009bea9ad283147d778eb306c8e670759,9799999999998107102000
0xe7155279a4cb7ae0912bb5e67f9576465aa9151f,9798933646840000459663
0xfc686bb7f423ba8f6a16b0dd32405a30505a8c1b,9779943750853500000000
0xd5f1c56e71b89fee48dfcb6872e1ea422723ecb1,9764000000000000000000
0xda6e30287757c544638378478aa70c7b970576b5,9750419639302013703957
0x069a3f90b0129e22c5c4a4e10ed667ad2578ef40,9744999700000000000000
0xd39988dd92ffd85b9ee2b6d05148140b0b9cdee6,9742804045589987030404
0x6742efe2c3fd15af1418c99da23b535bdbb4b83e,9731750000000000000911
0x88ad39142aa718c2f504401874b24c8fa950ba7b,9722199969264941674502
0xd85cb52760558df986e6f594d5d8059ba439556e,9700000000000000000000
0x49f1b7610efe33e4ac7e35d31f60a431be2eb121,9700000000000000000000
0x17e8c689c143e373a9c595fd02c8dd641db9a6d4,9700000000000000000000
0x35bdca281f47f76bdc83d321a611eabe5648284c,9700000000000000000000
0x52ec584ded2958e31a2ecafb76724fd2532cd9c7,9700000000000000000000
0x5296e103e9072d450970fc18d8736e12a1bc6f9b,9700000000000000000000
0x62fcc6ba6e187eb39d435098f995cbf0239d3944,9700000000000000000000
0x4b1e34c92da600ce8da4b9fc5202d17dca343671,9700000000000000000000
0x3b102e02ce180f2f3435d44c6be597ca0094db1d,9700000000000000000000
0x3b8d07fcb7c236c150177e2791b457270e7c85bf,9700000000000000000000
0x1fcb40ff0a6a0bf8e9e473101c56af9a2cacc187,9700000000000000000000
0x02dfaa60995548f6d64ca4d127c6f3c5489253a7,9697787100650000000000
0x2589329ef7fbb1776d56e3fdbcad19797feb8a81,9695000000000000000000
0xdb91d91e813e743e549d5d912e32900ed1701e38,9687999532235891881911
0x974f6b93fbb90b46d4169c7dc4092aab43fbfca3,9684007260000000000000
0x493bd9ab1a91c54db9407d8e3f3192ba20f29d3e,9670108210090000000000
0x716ba01ead2a91270635f95f25bfaf2dd610ca23,9660990753152747688000
0x6bc3c1ac852ba81ffce2e23218fb8f66ab02b47d,9651995225204086051000
0x5332b2afad6cdddb25affe8bfa0c13fae38fa543,9623857622823082054465
0x7bd00d1af084c75af8034f1e4f842127f70829b4,9611517952230000000000
0x0632dcc37b1fabf2cad20538a5390d23c830962e,9598550319000000000000
0x81e7c8656430b9a0c24a86c1dfa0a2edb8579b67,9590986157000000000000
0xe6f1c974cdf1e99391431c1fae6a1feb273f815f,9566857582400000000000
0xb5c4d5016c9f03e9f90f04d7e815dbe47dec5486,9557000000000000000000
0x00311c3e2d2e60fe50df22aca488b170b6cad337,9541099921304048086912
0xc535c8deb194f3dfaa7fb5269b3e7d769f25b711,9498978476533000000000
0x446b26af2b0c652551d5a25dee7aece5e19e1f8e,9407821796737136210462
0x98f4af3af0aede5fafdc42a081ecc1f89e3ccf20,9400000000000000000911
0xfe96b5239d60fe339542c3f0f3d389b93710ade5,9399923000000000000000
0xfe99501df2f0001eeebb77f9683751c044c668e3,9389353179254468578000
0x88aa042c4aae423e0f1bb48542b473d1dd20a807,9383000000000000000000
0xfbf6333e48d774e2343ad25681015e4d31892156,9366287608324543934076
0x1f77a10cf76d6da3659774ca67ae3c577a499f91,9353000000000000000000
0x2e8e9a657f38ff39a51c3b68741c89d0ac7e8f90,9344680012272000000000
0x0ea2a210312b3e867ee0d1cc682ce1d666f18ed5,9314494392051343446309
0x41e687fe080fbebc0a07a5984ab19f63c57f1bb8,9308870514370000000000
0xebec795c9c8bbd61ffc14a6662944748f299cacf,9305044265919405117890
0xd4f326fca53f568694734fdac531fc403e3f7190,9288978744644464674836
0xb650f8fbff2a899a609b4030d9590b1618a220c8,9271126089946302472500
0x496e319592b341eaccd778dda7c8196d54cac775,9250000000000000000911
0x4de76b3dfd38292ba71cf2465ca3a1d526dcb567,9229083759605061000911
0x05348e9ed9037d7c17492d4517760aad0719d27a,9209826572878796169977
0x99c7f0a8533649e7cd5d48868a838d9ac4c42ed4,9208426663107278922540
0x024685dded24f244e610d6023c3c4cbfb2b0e32d,9200000000000000000000
0xd964a23cf2c7a38107e9d8d487ffee76186bacd7,9178578420131360488995
0x946f12ab354f9c3484f9dc75ce32e939873b7ba9,9178042392627050000000
0xaf64a6ebda965938bd7e9b681ae741ab808b8a87,9174407501153337526073
0x5cdaf83e077dbac2692b5864ca18b61d67453be8,9153340623994387535717
0x94540318f83a4dd8f79cc94172a259ed7003181a,9148711766540534762334
0xbd195e44c8106538ff83652b2d8155b13007731b,9111297606373362140154
0xbabe28fc394528f485111775abe43de21adb74db,9098318445512000000000
0x1fb31000eb0907dd9b3bd8668bb1cda0e4e48181,9060141583729937945695
0x37b8f0f3164a28fa698bd357b34a8838a5da2f3b,9042407429910000000911
0xe61dd9ca7364225afbfb79e15ad33864424e6ae4,9009646587904851349524
0x67492f474b06deab70bdd94cc7f66fef02ccd50c,9005207146325247108842
0x1b5e561d0325588d3e64459f331da8684286a3cb,9000995404665909941048
0xf11b28948c02d83ff05b40226c56021eef99e2d9,8999999431906000000911
0x245d19b275331a67f5cb4b7ebcba11bec43eb282,8990009733300000000000
0xfeedb5d6a9aebb103691132244efaa00117a1e6e,8960993560635456885000
0x625a7e227711ec95e928a725bcdb5a74f3faa39c,8953757394427117541701
0x348607aeddfc4a5651326102ba3e5a1d45c1004f,8949997328605128967000
0xd2b5a58b69b41fc39a19f5b1a573f916a6229c81,8927723800970000000911
0xf65c3951bc12ae8e6b10c25e8a4eba850895a271,8914468896580000000000
0xed0eebb4d520a6b0eccc4df8e5214e7a6697c111,8900566116677944007000
0x3eb01b3391ea15ce752d01cf3d3f09dec596f650,8891217842090000000000
0x930a2ff879bc6621a8ba2e053636084649de408d,8876184472679903187911
0xeebb3d5f426663e63597c7a20cbf04edc0ab108c,8856911073100000000000
0x9da3302240af0511c6fd1857e6ddb7394f77ab6b,8828941461197000000911
0x0e5f49f732a3b3eab25f3e39fb106ddba53a5cf4,8825652622745857289365
0xf2d4e03f5caca4d5af20130acf117d2a52a2e0fd,8823626367098379869000
0x70281497d7c1de0c70a0d70cb5430124a5d33b06,8800499662267982344000
0x118c18b2dce170e8f445753ba5d7513cb7636d2d,8800000000000000000911
0xc8c57e4c73c71f72ca0a7e043e5d2d144f98ef13,8799999977044266572784
0x8dc250d5403ba72cbeaf0ac40f7c61c6db3a9a20,8799994000000000000000
0x839fbb682ca11d6461b86c326da478e2a20d5d99,8795939669572189578750
0x5167052b83f36952d1a9901e0de2b2038c3dd1a3,8770995891043869708005
0x693f77b0e8cce461869cf4349236950ee9c8af6e,8741803250371215635692
0x747aa0ee603fbdbe1ff714fe94c1ea2dbad184a9,8713040000000000000000
0x12b7f25f2d6b6b0e990fedc49df015bf8a499799,8696000000000000000911
0x83cc4f34c79315552774fdfe1d81f433d38765d2,8679559397933320026734
0xb14dcf14ffe583240d848d5596f9fa000d430f5d,8633898320000000000000
0x4b9b50a1a3572b0c75e871d07f1f9337d8a6eea8,8605980451917514330687
0x48fad849cec1ae0e945d4e0e9abe6253cb83cc40,8600000000007181632000
0xcd10bf12fec45af1b2ea93337fda543fa923f760,8600000000000029074000
0xafd9427e5f9eb6d776da873301601fc3f7a2f350,8599998476862529986000
0x4e3440271f59de4b072b3d5d9e0b408c4262594a,8599991725602076284000
0x3f69e5541c565db12de014a63cb88042406e3567,8589983644432081410448
0xaa65cc699f9b0258064d952ad987269f7c9dbfad,8572593373964998862379
0x2af32a0e077ca5271ff7f18f654b638a72124f2e,8553612773447827480123
0x591ff5165407aef0a295dc25eaceb7c5e4a47fad,8550700000000000000000
0x94449c01b32a7fa55af8104f42cdd844aa8cbc40,8547999118000000000911
0xe94da31fb6eb57cae5a692d1ba2b63a2b4c9e2c2,8526604194902203192550
0x5fdcca53617f4d2b9134b29090c87d01058e27e9,8508716376355700000000
0x58a5ab1fce22a453efc0e304531b876429028bb8,8505078030728728120000
0xfe5fb84cfe723f6c809e4a0e02212e955217e2b0,8500749846358951839013
0x2ce41ec427664971608ee87397e06e88bbe36a47,8500012220012083700823
0x764b0adfa038721cf27b15e2eb94c22341fe5a2d,8500000000000000000000
0x1fb0b7f567d4bff19b3b3ba22538ed7b0934cbe2,8500000000000000000000
0x602dbf79e0c4f8e90bb97bdd0a2f068b59924f4d,8495274159222777778688
0xf59c58337f66438de81570d8f76bfc67aa0788a5,8480059916000000000911
0xb7240af2af90b33c08ae9764103e35dce3638428,8464547000000000000911
0xf5bec430576ff1b82e44ddb5a1c93f6f9d0884f3,8442472468291446853477
0x4a16ecf42d72528264b8313b604493eafef5d845,8432775244292000117263
0xf51c4c6672add72588b521b02c10687bdecff5c9,8431422060132006541551
0x13288f3f4d784377a1d94eea529e5955c57a54e5,8411411412536000000000
0x04d9cc35d5bf408a7d442fb45d235667144e4d92,8402000000000000000000
0xa29e963992597b21bcdcaa969d571984869c4ff5,8399713034431693233631
0x2752ceb98e64a2423f79ab552d71fdbee72ef4a5,8397241022340418482831
0xa178ff321335bb777a7e21a56376592f69556b9c,8382947874606471822912
0x6081258689a75d253d87ce902a8de3887239fe80,8371720027111211105100
0xca8d6f69d8f32516a109df68b623452cc9f5e64d,8369225808625461826805
0x55152e90293b52ed08f4cdc9b60aa4ebefa3c635,8369000000000000000911
0x525fc5d4fca3bac67b150cd7821816dccf4471b7,8351858861726999980911
0x0bd95534c6d270d3f867f17958a67a3f89d84104,8345694549965473945000
0xdf19729d1ced9c6a22a4fad076b61d4788ff355b,8332523265643729664675
0x985124fa22125fcd4480876c1e8191167f4efcb4,8290638485813583297833
0xdc23e01ab3b3048b4f290b28ab530c5362e3fa47,8290448416634357916841
0x856442d44ffde0fc090e7a4d1b92c9dac57af4b7,8273896116849692901911
0x15fe5cb31c3ebe9ec78acd70b8147307d29eae2e,8254040556134626936984
0xc92d500dcbe98df16a0906248a031cca80676593,8250877070928511784595
0xaab72305897ddf54ef56040e9181f29c668f1c6e,8250467109009079000000
0x92f3da97f4a17708233452e6a66cde76a80a1938,8250435348103750000911
0x7422f5f528cc36ea48f6cd8cda5a9816e4573ede,8239997117220862752924
0x21e90dc3a909c72aaf97678dbb063fbbc32aef0c,8227429529662549734009
0x50de1986cf5befe0c8ee74d6df6dffe842dc2632,8218067289120000000000
0x42c09c68d5edf5ddf89175bcb9d6847d3dfb6669,8199915349705119500000
0xfe3348559721ba6801accd438c9576b1513e7c52,8199247860096106341000
0xfcba81c19b20d2f2d7cea6e10647803ede7697c0,8186939593377280092844
0x8a07e4436335544bfb553da54be4ca10f0382a2d,8126644785288359892485
0x0b3b37cdbbb0681b1840522beb25b3b585ef173c,8099502641642372985944
0x72c2a6ab872b51ec6e1d4314febf8f55587bbff5,8087677461059844307000
0x6dd5a9f47cfbc44c04a0a4452f0ba792ebfbcc9a,8087400752006904540430
0xd225a255ab6fa11b9673ad0516b579f4cdbaffe5,8085642303780000000911
0xb4d1fa72c69099c554848de5be2735da315678c3,8059855311017253286100
0x6edf7f5283725c953ee64317f66188af1184b033,8050000000000000000911
0x72e2f4830b9e45d52f80ac08cb2bec0fef72ed9c,8049638063679368019378
0xe5968797468ef767101b761d431fce14abffdbb4,8040000000000000000911
0xc2a39291acf6ae4ed29c6fcc15f1d54141f8d833,8034960046788974844339
0x16a0772b17ae004e6645e0e95bf50ad69498a34e,8033595466150285712788
